TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,Urban_rural_code,R_birth_2018,R_death_2018,POVALL_2018,MEDHHINC_2018,Employed_2018,Unemployed_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),anycondition_number,Heart disease_number,COPD_number,diabetes_number,CKD_number,Obesity_number
14836,1309,1596,1349,1486,1566,2150,2727,1901,752,12604,1721,79,114,5,313,4,7.7,10.3,1814,56690,7173,226,78.1,263.2,231.8,0.167211631,5783,1148,1161,1691,456,4125
22391,2343,2589,2520,2844,2955,3497,3228,1824,591,18160,3073,255,273,11,619,2,10.4,7.0,1132,90858,11741,329,125.1,263.2,231.8,0.252361528,8052,1182,1253,1950,497,5961
11735,1238,1275,1122,1164,1119,1649,2053,1352,763,7338,3982,44,117,24,230,6,8.3,16.8,2167,43157,5091,291,59.4,263.2,231.8,0.132261289,5329,1010,1019,1612,423,4038
12147,928,1010,998,926,918,1788,2352,2200,1027,8786,3042,27,59,14,219,6,6.6,15.7,1790,55418,5309,247,76.3,263.2,231.8,0.136904805,4792,1166,1052,1640,457,2845
15420,1598,1646,2129,2025,1865,2167,1945,1304,741,8862,6067,114,106,16,255,6,9.4,13.7,2952,46368,7004,222,63.9,263.2,231.8,0.173793701,6337,1172,1265,2025,503,4565
36644,4242,4211,4148,4274,4376,5349,4853,3442,1749,30102,4857,194,402,45,1044,6,10.6,9.1,3387,63681,16459,508,87.7,263.2,231.8,0.413002359,12338,2307,2414,3516,936,9371
23933,2472,2711,2622,2644,2929,3723,3293,2336,1203,22917,500,66,120,9,321,6,9.8,12.4,3293,49073,11357,492,67.6,263.2,231.8,0.269740898,9534,1875,2094,2603,699,6865
17673,1580,1818,1586,1569,2235,2795,2790,2229,1071,16316,969,95,60,11,222,6,8.6,13.7,2683,42862,7151,287,59.0,263.2,231.8,0.199186516,7264,1606,1733,2224,606,5429
60949,5650,7153,6432,6149,7406,9529,9203,6386,3041,46413,13133,200,308,21,874,5,8.3,12.4,9815,44710,29461,1085,61.6,263.2,231.8,0.686935946,23704,4757,5124,7288,1939,18189
29189,2711,3196,3072,3364,4263,4986,4123,2530,944,25654,2777,125,182,43,408,2,8.2,8.7,1931,88475,13447,374,121.9,263.2,231.8,0.328979529,10236,1663,1746,2516,672,7542
22950,2094,3649,5311,2166,2039,2549,2536,1572,1034,14423,7635,73,353,20,446,6,9.0,10.1,3782,48450,9936,394,66.7,263.2,231.8,0.258661831,8244,1328,1441,2237,604,6215
38082,4407,4724,5147,6469,4851,4937,3972,2467,1108,23024,12448,286,839,155,1330,2,8.6,7.0,3019,68133,14414,541,93.8,263.2,231.8,0.42920958,13117,1852,1988,3328,837,10391
468011,70133,68462,59527,69614,68609,62472,39552,21095,8547,293097,103768,5088,43459,961,21638,2,14.4,4.4,29545,106200,235070,6581,146.3,263.2,231.8,5.274796614,139129,17026,17384,34195,8191,119280
34066,3187,3464,3915,3572,4422,5084,5046,3654,1722,31488,1735,81,203,5,554,4,9.2,13.1,4791,50834,15500,555,70.0,263.2,231.8,0.383946577,13954,2516,2643,3539,969,9624
7252,587,747,699,644,784,1150,1257,955,429,6690,316,26,62,5,153,2,4.8,11.0,629,71035,3600,101,97.8,263.2,231.8,0.081734885,2630,528,511,744,204,1840
9038,812,903,1107,1251,1213,1266,1114,795,577,6036,2695,44,57,4,202,6,10.4,11.1,1169,49399,3916,124,68.0,263.2,231.8,0.101864298,3483,698,734,1107,293,2769
94073,9283,11464,10646,10701,12125,13091,12694,8871,5198,82885,5890,211,3322,43,1722,3,7.6,10.4,6145,68734,47504,1329,94.7,263.2,231.8,1.060265553,31707,5594,5486,8592,2256,22929
22752,2028,2522,2345,2255,2475,3374,3644,2576,1533,21297,777,137,155,5,381,6,6.4,10.5,2670,53413,10199,315,73.6,263.2,231.8,0.256430239,8784,1853,1886,2562,700,6343
81244,9441,10621,10009,9474,9555,11091,10316,6640,4097,76762,1934,483,739,59,1267,4,10.5,9.3,6909,61375,39658,1079,84.5,263.2,231.8,0.915674153,26907,4850,5337,7102,1957,21386
26748,2667,2895,2853,2911,3399,4062,4074,2577,1310,26096,295,68,62,7,220,6,8.7,13.7,5683,38966,10727,478,53.7,263.2,231.8,0.301467828,11068,2205,2534,3043,831,7420
21534,1965,2262,2196,2355,2678,3233,3192,2359,1294,21038,177,62,41,17,199,3,7.6,14.1,3834,40161,8951,299,55.3,263.2,231.8,0.242702565,8601,1861,2042,2578,691,6090
43497,4985,5095,4749,4928,5016,6175,5901,4369,2279,40772,1210,187,502,20,806,6,11.3,10.7,4479,55283,21465,627,76.1,263.2,231.8,0.490240247,15597,2982,3165,4233,1152,11380
30472,2940,3527,3469,3246,3948,4391,4237,2963,1751,29184,750,50,143,8,337,6,8.9,15.5,6059,40972,13169,545,56.4,263.2,231.8,0.343439796,11971,2421,2695,3379,918,8000
17586,1566,1974,1848,1853,2274,3089,2566,1587,829,10936,6138,89,83,12,328,6,6.1,11.9,2350,52741,8772,252,72.6,263.2,231.8,0.198205968,7116,1259,1295,2191,541,5482
134238,17118,19230,16438,17120,17656,19456,14536,8619,4065,101771,22943,606,3907,214,4797,2,11.4,7.4,10061,86695,64026,2006,119.4,263.2,231.8,1.512951935,44576,6269,6842,10740,2766,35073
149960,20320,22610,20384,20910,21106,21403,13064,7148,3015,107329,29190,1041,5589,257,6554,2,11.6,5.2,7822,108421,68014,2070,149.3,263.2,231.8,1.690149377,42149,5584,5834,9946,2572,34259
6474,545,657,672,651,672,1200,1085,677,315,3534,2740,29,31,6,134,6,8.3,9.2,831,54663,3587,129,75.3,263.2,231.8,0.072966305,2733,504,521,897,222,2048
11237,956,974,1961,1662,1367,1582,1400,870,465,4606,6371,57,45,1,157,2,8.3,12.0,1980,43031,3635,187,59.3,263.2,231.8,0.126648497,4814,821,890,1493,368,3745
40855,4113,4608,4513,4559,5150,5580,6275,3924,2133,38691,1319,81,276,10,478,5,9.5,15.5,7104,42074,15207,698,58.0,263.2,231.8,0.460463142,18095,3261,3535,4466,1196,13057
40003,4711,5031,4978,4922,4790,6341,5008,2900,1322,36266,1963,211,538,28,997,2,12.0,9.7,4026,65635,19479,615,90.4,263.2,231.8,0.450860533,13654,2317,2580,3396,911,10110
54402,5244,6182,5894,5837,6679,8017,8042,5681,2826,52593,822,135,294,25,533,3,9.5,12.2,8022,45510,25785,898,62.7,263.2,231.8,0.613146882,21921,4123,4403,5498,1551,14411
17830,1856,1816,1914,1861,1736,2619,2922,2088,1018,12326,4665,148,158,17,516,6,10.6,12.4,2914,51414,9026,341,70.8,263.2,231.8,0.200956011,7271,1357,1359,2161,559,5121
38012,4038,4434,5247,4697,4944,5027,5148,3007,1470,35150,2181,76,165,3,437,5,10.6,12.4,8929,38045,12542,656,52.4,263.2,231.8,0.428420633,15591,2929,3485,4271,1111,11054
28754,2932,3302,2962,3170,3771,4257,4131,2769,1460,27216,837,72,179,8,442,6,10.0,13.2,4391,46345,13186,508,63.8,263.2,231.8,0.324076788,10544,2125,2310,2970,813,7502
67846,8271,9544,8112,8720,8367,9669,7536,5099,2528,51252,9364,375,4024,182,2649,2,9.6,7.8,3690,86317,31681,909,118.9,263.2,231.8,0.764669743,19860,3050,2975,5128,1349,13594
160530,19339,12090,23272,35678,23988,19579,14603,7880,4101,106284,36912,1019,10805,231,5279,1,17.4,5.3,16093,99425,98154,2255,136.9,263.2,231.8,1.809280338,43770,5962,5958,10829,3032,35527
16482,1737,1878,1984,2036,2046,2195,2166,1555,885,14829,1042,82,156,8,365,3,8.5,14.4,3324,36903,7045,271,50.8,263.2,231.8,0.18576315,6503,1253,1401,1791,496,4474
6237,511,910,1078,657,661,795,760,565,300,5607,346,75,48,28,133,6,0.3,12.6,872,43390,3243,104,59.8,263.2,231.8,0.070295156,2406,482,557,686,190,1766
48117,4910,4219,13230,7846,5040,4848,4588,2249,1187,33921,8819,201,3646,33,1497,4,13.0,6.9,10614,56997,25352,662,78.5,263.2,231.8,0.542310733,15013,2132,2365,3687,1004,11728
242634,31326,32814,31809,35413,31250,33106,25868,14084,6964,149688,74080,1169,8560,333,8804,2,11.7,7.9,20239,78846,117440,3685,108.6,263.2,231.8,2.734647266,79090,10944,11671,19382,5070,60967
17833,2427,2229,2293,2080,1949,2311,1915,1567,1062,13497,2943,126,714,34,519,2,14.8,10.8,1756,56800,8490,289,78.2,263.2,231.8,0.200989823,6505,1092,1144,1639,450,4750
5460,455,646,684,651,640,831,708,577,268,4519,732,26,63,0,120,6,0.0,11.0,826,40504,2290,111,55.8,263.2,231.8,0.061537847,2151,400,441,609,161,1527
40693,4887,4985,5223,4584,4141,5320,5619,3476,2458,18490,20772,196,546,25,664,5,10.3,15.6,10006,36015,18590,989,49.6,263.2,231.8,0.458637294,17313,3062,3291,5505,1385,12079
5121,486,716,651,595,587,689,607,439,351,1654,3293,41,54,6,73,6,0.0,14.4,1010,36908,2231,111,50.8,263.2,231.8,0.057717091,2271,445,472,821,207,1708
24574,4020,2584,3370,3332,3023,3287,2573,1476,909,17247,1529,164,4714,37,883,2,26.5,8.6,1823,105532,12813,300,145.4,263.2,231.8,0.276965396,6061,976,874,1743,451,4664
14772,2127,2077,1710,1784,2245,2027,1574,804,424,11836,721,82,1464,8,661,2,17.0,5.9,535,137551,8255,181,189.5,263.2,231.8,0.166490308,3308,476,405,803,227,2651
8013,1010,1047,949,923,812,1088,1072,698,414,3098,4647,35,77,5,151,6,7.4,10.5,1444,37327,3430,157,51.4,263.2,231.8,0.090311863,3159,555,594,1038,262,2440
29144,3751,4110,6607,3819,3072,3153,2469,1381,782,19687,7125,225,869,35,1203,2,13.0,8.3,3851,58448,13214,476,80.5,263.2,231.8,0.328472349,8096,1149,1294,2028,553,7191
6423,758,794,800,673,798,829,830,517,424,5730,439,28,51,20,155,6,7.4,13.2,1326,36571,2844,102,50.4,263.2,231.8,0.072391501,2622,542,626,777,213,1888
134313,15689,16668,23033,18049,13745,17573,15612,9062,4882,55859,68635,720,3288,237,5574,2,12.4,9.7,19954,54763,61782,2596,75.4,263.2,231.8,1.513797235,49690,7026,7403,14108,3481,37498
54033,5492,9916,15168,6750,5133,4464,3713,1972,1425,44743,4812,427,2428,131,1492,4,12.3,5.0,12978,42640,23879,857,58.7,263.2,231.8,0.608988006,17931,2343,2787,3831,1079,13680
22596,3349,2974,3107,2921,2530,2888,2375,1553,899,11626,9625,153,317,59,816,2,15.2,11.9,4381,42568,9240,463,58.6,263.2,231.8,0.254672015,9101,1394,1589,2460,623,7009
7136,314,1663,2269,500,470,493,584,503,340,6082,633,14,239,7,161,6,0.8,6.3,1046,48726,1977,97,67.1,263.2,231.8,0.080427487,2374,368,409,533,159,1791
82126,9323,12772,21260,8517,6665,7805,7399,4890,3495,54195,23220,347,2407,76,1881,3,13.9,8.5,14789,43200,34490,1437,59.5,263.2,231.8,0.925614882,25861,4158,4546,6572,1920,19920
41641,6620,5563,5868,6165,5556,5404,3784,1836,845,30528,6371,578,2606,98,1460,2,17.7,4.1,3451,79141,21271,585,109.0,263.2,231.8,0.469321887,12067,1668,1783,3244,793,9578
17307,1892,2444,2690,3089,2752,2329,1216,611,284,11696,2639,276,2056,53,587,2,1.0,2.9,1203,77032,8702,242,106.1,263.2,231.8,0.195061452,5230,669,721,1405,329,4244
12902,1848,1611,1476,1392,1418,1822,1620,1051,664,6273,6073,62,151,8,335,5,15.5,14.0,3098,33892,5203,253,46.7,263.2,231.8,0.145414159,5105,910,982,1639,413,3738
178626,24558,22777,31206,26026,19084,21647,17480,10013,5835,87155,76222,1035,6023,422,7769,2,14.8,8.4,26007,50283,85665,3207,69.3,263.2,231.8,2.013234347,62678,8608,9392,16897,4131,51368
244076,29491,27344,61034,36398,23568,26154,22400,11228,6459,120025,103358,1581,9410,563,9139,1,13.9,8.6,41471,48519,107496,4028,66.8,263.2,231.8,2.75089957,84470,11403,12529,21283,5487,71254
3968,447,441,567,537,465,497,511,305,198,3564,227,14,75,1,87,5,6.9,8.1,811,34442,1594,65,47.4,263.2,231.8,0.044722011,1458,288,337,419,117,1089
31567,4558,3141,5112,3782,3063,4398,3932,2266,1315,5646,24524,157,362,51,827,2,20.5,14.1,7491,37049,12322,798,51.0,263.2,231.8,0.355781178,13899,2089,2281,4685,1092,10727
12190,1288,1696,1235,1477,1499,1825,1473,1133,564,11431,145,53,288,8,265,2,8.7,8.5,618,96057,6119,169,132.3,263.2,231.8,0.137389443,3677,630,613,909,256,2781
94632,13198,10807,14945,14143,9978,11740,10398,5934,3489,38162,51506,488,1449,149,2878,2,14.3,11.0,17540,47343,42303,1792,65.2,263.2,231.8,1.066565857,38444,5144,5648,10189,2494,31137
18339,1276,3579,5987,1735,1633,1635,1404,661,429,15640,1787,47,391,5,469,4,7.6,4.4,4513,39254,7993,308,54.1,263.2,231.8,0.206692781,5980,827,1044,1260,374,4800
228783,24724,23470,47188,38562,23448,27371,24980,11812,7228,107247,109314,1229,5396,363,5234,1,13.1,9.6,48424,48747,113125,4134,67.1,263.2,231.8,2.578537243,76314,12076,13405,22833,6074,62277
99920,13394,10946,13910,13764,11926,13057,12084,6715,4124,63304,29547,426,3438,100,3105,3,14.9,11.7,19812,42715,47199,1575,58.8,263.2,231.8,1.126165149,37403,6178,6809,10618,2721,27858
25643,2740,3554,3603,2884,2936,3307,3298,2085,1236,22457,1983,104,525,13,561,3,11.4,12.2,2280,57274,12610,383,78.9,263.2,231.8,0.28901374,9088,1428,1516,2144,589,7000
24922,2868,2508,3181,3272,2870,3235,3331,2275,1382,20736,2899,92,385,10,800,4,14.5,12.2,2937,47319,11578,342,65.2,263.2,231.8,0.280887589,8271,1574,1637,2338,652,6106
91185,12219,11921,11104,12666,11439,13079,9952,5899,2906,47734,38671,375,1706,117,2582,2,12.9,9.2,9846,69753,42595,1419,96.1,263.2,231.8,1.027715864,33909,4674,4856,8779,2126,25619
450189,55744,53990,69587,68831,54053,58031,46989,27997,14967,303731,91216,2073,33383,798,18988,1,12.6,7.4,33084,76520,225695,6647,105.4,263.2,231.8,5.073930769,140131,19518,20752,35378,8878,109743
22628,3162,2605,2929,3056,2559,2868,2544,1844,1061,18375,2912,133,374,12,822,4,15.2,10.3,3370,47117,10123,338,64.9,263.2,231.8,0.255032676,7765,1431,1548,2169,588,5824
14896,971,2839,4137,1418,995,1342,1485,1080,629,10903,2404,77,949,20,543,2,5.8,6.6,2437,52845,6458,271,72.8,263.2,231.8,0.167887871,4623,748,751,1169,336,3612
28108,3629,3816,4091,3636,3276,3497,3153,1878,1132,22713,3251,259,776,33,1076,4,13.7,9.1,4124,51456,14161,427,70.9,263.2,231.8,0.316795937,9284,1532,1661,2408,653,6896
19759,4043,3548,2610,2366,2098,1933,1731,952,478,17563,401,1194,260,24,317,5,19.7,5.4,3046,52012,8968,511,70.3,278.8,246.3,0.241232307,5287,1001,981,1633,458,4643
22610,2424,2580,2364,2587,2492,3027,3439,2349,1348,21080,176,416,227,49,662,4,9.6,11.0,3133,49776,9711,442,67.2,278.8,246.3,0.276039398,7782,1605,1515,2291,666,5659
201877,29846,28957,25845,27615,23157,24172,22581,13020,6684,181861,3628,2600,6591,518,6679,3,13.6,7.2,19597,69212,93924,5160,93.5,278.8,246.3,2.464661896,63698,9649,9347,14832,4303,51905
77036,9972,9778,9331,9517,8421,9773,10477,6247,3520,71774,721,1590,967,202,1782,4,11.6,8.7,8283,57243,43517,2063,77.3,278.8,246.3,0.940511766,24237,4427,4120,6629,1904,20596
76737,7271,7083,7675,8193,7273,9668,14171,10177,5226,66880,901,4275,1435,154,3092,5,8.8,13.3,9968,57183,26240,1790,77.3,278.8,246.3,0.936861356,27160,6026,5342,8547,2441,19359
481857,61427,64952,60445,64304,63744,62840,55948,33233,14964,416497,11213,5670,23655,4274,20548,2,11.9,7.5,41980,73971,219230,11123,99.9,278.8,246.3,5.882862273,139527,22273,21744,35011,9872,117647
4059,417,415,392,417,389,577,683,496,273,3712,28,71,54,78,116,4,9.4,11.6,533,53700,1689,100,72.5,278.8,246.3,0.049555237,1465,314,277,429,125,975
108987,13635,13696,12990,12931,12925,14392,14579,9384,4455,99269,1211,2225,1783,468,4031,4,12.2,10.9,13165,58624,43194,2729,79.2,278.8,246.3,1.330592916,40440,6778,7013,10325,2811,31481
42907,5964,6144,5224,5318,4945,5051,5106,3419,1736,39904,351,902,482,128,1140,4,12.7,7.5,4450,65912,20452,1151,89.0,278.8,246.3,0.523840001,12199,2501,2382,3632,1058,9776
7649,732,804,703,693,871,1056,1505,935,350,5791,54,1311,75,25,393,6,9.8,10.9,1347,40468,2196,292,54.7,278.8,246.3,0.09338458,2805,691,670,962,274,2059
94347,17244,15920,13494,14559,11315,8988,7371,3795,1661,84849,2753,1597,2287,382,2479,3,17.4,4.7,12250,60483,38981,2515,81.7,278.8,246.3,1.151857101,24972,3699,3740,6810,1795,20806
2247,275,239,180,233,260,282,394,224,160,2100,2,16,64,0,65,6,12.1,10.3,306,50185,849,52,67.8,278.8,246.3,0.027433018,850,153,133,210,61,621
97331,15813,15471,13611,12172,10930,10747,9678,5976,2933,89755,1767,2209,1117,174,2309,5,15.2,7.2,12235,53688,43492,2894,72.5,278.8,246.3,1.188287952,29970,4943,5179,7731,2212,24403
73901,8243,8301,8189,8671,8371,10054,11722,7052,3298,64443,1030,4121,1090,247,2970,5,10.1,11.7,12295,48763,26217,1892,65.9,278.8,246.3,0.902237396,26629,5313,5025,7364,2124,20813
84460,9123,7684,12282,10338,7763,10108,13310,9658,4194,72143,2649,912,4282,429,4045,5,11.6,8.8,6219,65987,32818,1810,89.1,278.8,246.3,1.031149382,25937,4979,4297,7109,2121,20466
31729,1993,2180,2388,2824,2840,4266,7516,5574,2148,28996,327,740,603,79,984,6,5.7,11.9,3949,55893,11448,708,75.5,278.8,246.3,0.387370811,9616,2633,2142,3379,1077,7078
2233163,257888,242988,339482,383393,308318,279876,227746,123656,69816,1493773,154663,22370,429012,18924,114421,1,11.8,6.2,202628,94822,1215220,43467,128.1,278.8,246.3,27.26408533,543692,83688,72426,151431,41889,413031
269805,30843,29948,41468,36139,29901,34984,34993,21751,9778,222752,8384,4669,14730,2685,16585,3,11.6,8.8,23613,76530,117172,5713,103.4,278.8,246.3,3.293976544,85526,13982,12803,21777,5976,63722
47364,4478,6190,10969,5081,4663,5425,5587,3369,1602,43361,565,622,1066,104,1646,5,9.1,6.7,7049,55624,21351,1190,75.1,278.8,246.3,0.578254313,12897,2387,2316,3402,1054,10681
22107,2255,2409,2046,2461,2681,3052,3807,2386,1010,20495,150,579,208,40,635,6,9.8,9.8,2799,56503,9503,573,76.3,278.8,246.3,0.269898406,6674,1572,1480,2271,651,4867
79604,9400,9374,9133,9288,9109,10654,11486,7515,3645,73261,737,1590,1035,204,2777,5,12.1,11.2,9832,57019,31630,2122,77.0,278.8,246.3,0.971863786,26645,5393,5307,7818,2185,19589
10740,1170,1375,899,1042,1137,1417,1823,1205,672,10097,60,210,55,17,301,6,9.9,10.9,1330,53326,4823,246,72.0,278.8,246.3,0.131121766,3714,792,696,1018,312,2944
65507,7012,6918,7495,7542,7061,8911,10817,6810,2941,57444,958,3147,893,295,2770,5,10.6,10.5,8578,58239,22743,1531,78.7,278.8,246.3,0.799757312,24452,4702,4479,6737,1910,18525
42132,5474,5156,4338,4755,4673,5211,6563,4071,1891,34352,398,5458,509,121,1294,6,12.1,11.5,7049,48345,19477,1331,65.3,278.8,246.3,0.514378235,14251,3135,3118,4634,1308,11230
22036,1856,1981,1926,2187,2068,2969,4620,3094,1335,19817,259,634,464,45,817,6,8.9,15.6,3354,46365,7825,578,62.6,278.8,246.3,0.269031586,9564,1978,1793,2695,774,7224
13602,1356,1562,1135,1258,1389,2034,2609,1631,628,12392,90,508,174,23,415,3,8.9,11.9,2021,49750,4467,345,67.2,278.8,246.3,0.166063153,4978,1069,1009,1454,420,3552
891299,119169,110329,131431,131423,109626,113276,95480,53438,27127,666319,67646,15611,61657,15386,64680,2,13.3,8.1,76391,75022,402190,21947,101.3,278.8,246.3,10.88162932,269794,41427,39922,73763,18489,218931
17128,1097,1362,1295,1598,1672,2449,3829,2758,1068,16087,134,178,260,26,443,6,5.0,7.4,1732,62249,7839,321,84.1,278.8,246.3,0.209111137,5075,1276,1022,1714,536,3875
128206,15564,15106,15481,15842,14343,16112,17928,11847,5983,115717,1399,3473,3086,475,4056,4,11.8,9.9,12239,70955,57152,3126,95.9,278.8,246.3,1.565232508,37268,7480,6912,10667,3208,28866
11924,1135,1305,1118,1323,1503,1876,2042,1109,513,11088,80,230,124,25,377,2,8.6,7.7,1390,64344,5036,299,86.9,278.8,246.3,0.145576903,4206,796,758,1150,327,3323
814901,103059,98197,105607,124712,109302,112867,91089,46674,23394,632343,29938,12877,94831,5618,39294,2,12.5,7.1,60590,87096,414289,16181,117.7,278.8,246.3,9.948906728,249524,33840,33429,61120,15994,196040
514631,62979,64590,75141,70651,60298,64603,62088,35396,18885,458455,10309,9276,12504,3146,20941,3,12.0,9.2,65365,59408,231302,12754,80.3,278.8,246.3,6.282991208,164540,25990,26009,39303,11687,129387
45260,5113,5567,4211,4348,4921,6427,7922,4715,2036,40360,251,2646,368,85,1550,3,9.9,10.6,6045,51183,17070,1309,69.1,278.8,246.3,0.552567144,13405,3294,3209,4359,1322,10117
286419,34053,33474,37993,41350,35764,35673,36078,21581,10453,234385,10226,5102,17786,2755,16165,3,11.2,8.0,24459,72400,131144,6553,97.8,278.8,246.3,3.496812393,87240,14180,13238,22014,6268,66612
4426,367,494,357,350,420,608,849,685,296,4056,25,69,80,10,186,6,4.8,9.9,475,55692,1231,86,75.2,278.8,246.3,0.054035841,1626,372,309,491,141,1183
60922,6829,8422,9529,7447,6585,7202,7363,4640,2905,55648,1414,840,1078,250,1692,4,10.6,9.9,7483,57329,27887,1383,77.4,278.8,246.3,0.743780282,19011,3321,3111,4987,1462,15550
225685,24496,27050,40511,28415,25417,26368,27837,17317,8274,195016,2885,7623,10474,712,8975,4,10.3,7.5,32753,62262,106375,5295,84.1,278.8,246.3,2.755327353,60192,11305,11009,16961,5054,45626
49791,4211,8168,16703,5258,4026,4108,3840,2224,1253,41765,1203,435,4177,139,2072,5,8.6,5.0,11053,45389,22660,1025,61.3,278.8,246.3,0.607884902,12751,2014,2052,2924,934,10542
251446,41391,40134,34876,31296,28462,27763,24277,14848,8399,219324,3840,16454,3912,685,7231,4,15.4,8.2,40961,51377,120986,8190,69.4,278.8,246.3,3.06983646,79300,13824,13175,23073,6157,66185
16535,1702,2171,2225,1754,1975,2244,2198,1509,757,15971,162,104,43,4,251,6,9.7,11.5,3110,39776,6407,409,90.3,263.4,231.6,0.512760877,7685,1450,1803,2096,482,5217
117123,14654,14932,14862,16323,15406,16423,13474,7952,3097,102915,9101,280,1283,52,3492,3,11.7,9.2,13275,59619,54264,2312,135.4,263.4,231.6,3.632058796,45840,7178,9371,11281,2604,35418
21951,2396,2737,2296,2234,3150,2998,3371,1896,873,21558,148,44,32,1,168,4,10.2,13.9,4890,38110,6994,458,86.5,263.4,231.6,0.680714485,10735,2089,2707,3096,671,7770
14089,1477,1504,1595,1487,1713,2035,2164,1414,700,13729,96,62,33,4,165,6,8.5,12.1,2953,39292,4727,358,89.2,263.4,231.6,0.43690886,6651,1390,1748,1912,453,4711
22203,1973,2582,2666,2128,2635,3179,3510,2183,1347,21397,327,39,114,5,321,4,8.5,13.1,2930,48342,9219,603,109.8,263.4,231.6,0.688529166,9767,1923,2229,2743,640,6542
93224,10172,11310,15409,11251,10663,11044,11359,7716,4300,85022,4581,204,1234,25,2158,3,10.9,12.7,17242,39790,39332,1955,90.4,263.4,231.6,2.890935591,40375,7342,8960,10298,2530,28435
7254,734,742,649,743,868,1104,1212,785,417,7112,25,26,12,3,76,6,8.9,11.0,1637,36384,2165,252,82.6,263.4,231.6,0.224951158,3451,780,959,1064,249,2290
8632,999,1083,894,886,1061,1260,1255,791,403,8478,24,27,7,3,93,4,9.7,13.1,2142,35983,2850,263,81.7,263.4,231.6,0.267683816,4126,878,1128,1198,279,2884
8406,671,873,1078,965,1120,1278,1193,834,394,8052,160,35,33,6,120,5,7.0,9.2,1418,44725,3810,158,101.6,263.4,231.6,0.260675412,3686,735,904,1012,241,2617
43018,4888,4926,4647,4832,5410,5830,6493,3849,2143,40185,1923,111,110,10,679,4,9.6,14.9,9236,37867,14770,1015,86.0,263.4,231.6,1.334015567,20328,4095,5006,5847,1314,13546
8026,649,831,1422,1236,1015,1011,886,562,414,6853,884,80,67,9,133,6,7.2,9.6,1521,38173,2229,150,86.7,263.4,231.6,0.24889137,3816,654,795,958,224,2737
11626,1255,1235,1249,1114,1427,1667,1667,1336,676,11343,128,19,22,1,113,6,10.4,10.8,1703,42146,5470,329,95.7,263.4,231.6,0.360529662,5318,1136,1366,1589,370,3682
34786,3644,3733,3692,3811,4158,4934,5346,3540,1928,32782,976,144,217,7,660,6,9.6,14.4,5389,37665,14811,800,85.5,263.4,231.6,1.078736006,15760,3268,3891,4606,1083,11272
23347,2219,2618,2456,2401,2969,3593,3608,2445,1038,22638,288,53,66,12,290,4,8.5,12.1,4568,44442,10063,446,100.9,263.4,231.6,0.724005334,11067,2191,2765,3036,724,7592
29094,2829,3210,2978,3095,3743,4214,4558,2689,1778,27601,822,72,127,8,464,4,7.7,15.0,3788,47299,12088,758,107.4,263.4,231.6,0.902223463,13406,2529,3090,3613,862,9270
13775,1523,1532,1413,1433,1758,2055,2022,1410,629,12922,470,41,113,11,218,6,11.2,10.7,1753,43573,5420,318,98.9,263.4,231.6,0.42717152,6032,1190,1480,1707,396,4190
67554,7801,7959,7720,8208,8497,9383,9010,5734,3242,64560,1233,152,430,16,1163,5,10.3,12.6,11089,47942,32590,1542,108.9,263.4,231.6,2.094892548,27929,5230,6252,7458,1771,21248
